Date,Community 1,Community 2,Community 3
2013-12-10 00:00:00,143.78808713963537,93.2523481039158,173.5353593159209
2013-12-11 00:00:00,143.08274378009443,92.55732607928769,171.266395696426
2013-12-12 00:00:00,143.24771385482381,92.87166583774346,172.4507388589959
2013-12-13 00:00:00,143.2877970355935,92.857133462934,172.42760540870117
2013-12-16 00:00:00,143.72823783517654,92.17292609580466,171.16356094678716
2013-12-17 00:00:00,143.0012555575471,91.44939047372449,169.25003454970476
2013-12-18 00:00:00,142.0430984355684,90.3404043819039,167.7187736492748
2013-12-19 00:00:00,140.0108252551841,87.6476271805184,163.92499458405737
2013-12-20 00:00:00,141.98153591075337,89.60650562207938,164.53357896547848
2013-12-23 00:00:00,141.02048368964802,89.22397756434508,161.73831857783398
2013-12-24 00:00:00,140.66703918689032,89.30699438689842,158.40994015822355
2013-12-25 00:00:00,140.5569929829178,89.2623946522462,160.22014651872138
2013-12-26 00:00:00,140.48639913116804,89.27298819397437,160.21494176088515
2013-12-27 00:00:00,140.1499496196459,89.00438976994339,158.5685395822771
2013-12-30 00:00:00,140.22730235858546,89.25070090312684,159.64305271301438
2013-12-31 00:00:00,139.55753977380516,89.22648163145556,156.43418263505143
2014-01-01 00:00:00,140.36801982026887,89.29538457777082,158.85072187801757
2014-01-02 00:00:00,139.45698823434566,88.46674825527106,154.9937265609897
2014-01-03 00:00:00,138.30304002563787,88.30345202049477,154.09602683763822
2014-01-06 00:00:00,136.56470116777442,87.37940157389576,150.49095299240307
2014-01-07 00:00:00,134.95946836016998,87.19575382886596,148.3758730546923
2014-01-08 00:00:00,135.68061691163365,88.23239805295898,150.34615419938973
2014-01-09 00:00:00,136.13900057407704,89.4356893737653,149.1922424066599
2014-01-10 00:00:00,136.45258303779164,90.16256818953951,150.90196564716226
2014-01-13 00:00:00,137.0649347989467,90.26666889158425,150.3548088471372
2014-01-14 00:00:00,137.48464361453128,92.12044462663874,153.99397278733824
2014-01-15 00:00:00,137.01173617359555,90.06925954718079,150.88782681404618
2014-01-16 00:00:00,135.57433619486937,89.04366673800266,150.0539574226082
2014-01-17 00:00:00,135.94738369926932,89.33778171194503,150.9517631481779
2014-01-20 00:00:00,136.31773522826205,90.13785683993741,151.89180708938318
2014-01-21 00:00:00,135.1322064519823,89.53770187883588,150.7520246370507
2014-01-22 00:00:00,135.51395789441992,90.91208315380005,153.1211857447768
2014-01-23 00:00:00,137.17823309634147,94.42929798520383,158.82633140716013
2014-01-24 00:00:00,139.56148007838271,97.74217185658783,168.5408682534781
2014-01-27 00:00:00,141.94399151525303,99.0131380313262,171.34239683701477
2014-01-28 00:00:00,140.54138847965356,97.00220214225318,165.3211322538782
2014-01-29 00:00:00,139.7771863192143,99.60088113052782,170.13601059942826
