,III.L,ADM.L,AAL.L,ANTO.L,AHT.L,ABF.L,AZN.L,AV.L,BA.L,BARC.L,BDEV.L,BEZ.L,BKG.L,BP.L,BATS.L,BLND.L,BT-A.L,BNZL.L,CNA.L,CPG.L,CRDA.L,DCC.L,DGE.L,DPLM.L,EZJ.L,ENT.L,EXPN.L,FCIT.L,FRAS.L,FRES.L,GLEN.L,GSK.L,HLMA.L,HL.L,HIK.L,HSX.L,HWDN.L,HSBA.L,IHG.L,IMI.L,IMB.L,INF.L,IAG.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LMP.L,LSEG.L,MKS.L,MRO.L,MNDI.L,NG.L,NWG.L,NXT.L,PSON.L,PSN.L,PHNX.L,PRU.L,RKT.L,REL.L,RTO.L,RMV.L,RIO.L,RR.L,SGE.L,SBRY.L,SDR.L,SMT.L,SGRO.L,SVT.L,SHEL.L,SN.L,SMDS.L,SMIN.L,SPX.L,SSE.L,STAN.L,TW.L,TSCO.L,ULVR.L,UU.L,UTG.L,VTY.L,VOD.L,WEIR.L,WTB.L,WPP.L
PSN.L,0.3156697187426621,0.3013773305832512,0.35845606042734146,0.34469997736927277,0.25456985249702896,0.25122853876463835,0.17203628475259675,0.4001676537232093,0.22510564242653022,0.37333044765507406,0.4786211969278358,0.2596492823146196,0.4968729654895303,0.20719486573589524,0.13523035965899394,0.43554127316847663,0.2318548518820184,0.28066313695101425,0.18123843412432078,0.26308019550019796,0.3053603352069832,0.10917767741221228,0.21648092678346978,0.1545115823841397,0.32987640185319245,0.009136213781479543,0.35126300029270163,0.3192891414848084,0.05543385627801075,0.2829349651786221,0.6762234884896495,0.16120456716942824,0.2911063872786086,0.3042438891606308,0.1510644720492341,0.24740511323337855,0.34360911513010167,0.37962288340361233,0.3872125851354243,0.3858211833130758,0.14151197252360403,0.28177726657199664,0.38936977528831823,0.3048864925523856,0.08036221249574828,0.433835224146863,0.4339792432117809,0.3799039602589335,0.32068907148189607,0.11430460611332463,0.31645754846364144,0.3976470071571857,0.1534281147003029,0.38676763228441463,0.10279874948179521,0.2913789662574753,0.44058096839023025,0.28656451135362293,1.0,0.2136258895039829,0.3789404086165381,0.14359122615340472,0.25382283908843073,0.3047141478424509,0.32457698887595376,0.3496005070874359,0.32522311891533034,0.26810796057246516,0.2848078607547442,0.362933926959363,0.3818962084168213,0.3761979101218575,0.13979772365828314,0.17445127269728608,0.20278563158988275,0.30793648960619757,0.2750510566800536,0.2796271693648037,0.14241439401141875,0.377402486161483,0.5720240090749172,0.2762564697468769,0.17997326462092983,0.16695067301481709,0.2421467604545721,0.6875567401633385,0.21633643196499255,0.3611707944123892,0.41889849386910194,0.3590385331919147
PHNX.L,0.1430189820810132,0.09982618270841849,0.23712082892330477,0.22831648501821844,0.21210056083330783,0.12010102188480763,0.21468067511108407,0.20574386392701005,0.1568649093354356,0.19342766822243881,0.1871207990461376,0.18961198767873158,0.20232124664794626,0.09730779511688259,0.11150148544253988,0.24468052541633742,0.18173690823374522,0.17932248170634607,0.13656178208044106,0.08694311722400161,0.18402521826451432,0.12695763134702476,0.2033196979774612,0.11594792198388044,0.15548610393844658,0.13357964026655686,0.1167293536236146,0.15112858542708713,0.10958755376732947,0.11136634789016432,0.3018321041990951,0.14836794889684446,0.15198218815173026,0.13897622563742493,0.13029634170877294,0.049775544198258276,0.15873489468675592,0.17759663047438207,0.18032980579218577,0.26226853331032013,0.08100362860680035,0.10292027488908033,0.1747637437677421,0.15214086268138416,0.06815350307048358,0.14818963565319576,0.22740051423518637,0.2465550523512733,0.15955710843091775,0.14453156576943788,0.18643988009316795,0.14542596679606387,0.016292393900420952,0.2507186435439075,0.12662746427786475,0.1994563262225288,0.11951973841387398,0.17094524958118631,0.2136258895039829,1.0,0.16359673767957447,0.12226302166684003,0.10715572066094649,0.1368940913316716,0.03806246515494256,0.238056154871798,0.11852456937649859,0.1544342035443025,0.16971420462442635,0.16017572420008294,0.25078028126802265,0.23844920201130324,0.12273578021978014,0.2062223487808706,0.1211405824657162,0.1479689297363465,0.13767823878141067,0.08426237161708555,0.11752223319130005,0.1485136926710567,0.13721877359521764,0.09484104778492607,0.04912918677744654,0.16139577280192463,0.12940605704616495,0.15391245017782157,0.16062205577892452,0.22719433836184227,0.11557753993286947,0.1715362041158211
PRU.L,0.44826873787906024,0.3743522186169571,0.5295964056151403,0.4326600225101257,0.18949231894511132,0.3608719006166074,0.3344538565378168,0.7217387677255274,0.36721971888508914,0.5590416817942894,0.26152067939384177,0.3262294116485139,0.28946614972111845,0.40838726991373614,0.24541283296453933,0.4561953156719837,0.4164027807147777,0.38499628375803013,0.3327620630462378,0.4196682275448217,0.4113444342726049,0.02736085965386369,0.4106394755903772,0.15059029597887683,0.33329129719367806,0.06109547359259591,0.4989822172573202,0.5077738545477293,0.030447953302820092,0.38783252632826176,0.7199570384087399,0.332104869147788,0.35196856939130855,0.3889615857168541,0.2405200299015311,0.22047857119719905,0.2824526910254139,0.5570697615649165,0.4776462278345821,0.40615050035529376,0.29050739811062526,0.3374165669204333,0.5127066168001891,0.341775561831034,0.10422683831820645,0.47404562579737214,0.49102286298994363,0.6861255186917066,0.49449955047440536,0.1152660424705523,0.4137933065595163,0.3814960192761068,0.1985344520370129,0.4910300976227295,0.2030197749992211,0.434554898126068,0.46231396606496883,0.4609459643566067,0.3789404086165381,0.16359673767957447,1.0,0.280386017643183,0.4043401283949516,0.35680766479115444,0.29654396525560567,0.48690933167185574,0.505279895726067,0.4078113600628533,0.4029193025423131,0.5217045266772473,0.5510605810489031,0.38282126400790606,0.25773195614555666,0.3324041158377364,0.30498129389703593,0.31833608815760156,0.40636118096121177,0.2827854332236865,0.30871808893218017,0.5573164884071364,0.32846708324173146,0.34977843947675374,0.3747118687285017,0.349865532526422,0.280057402471169,0.35216686347116083,0.4085816113868903,0.42890815632828494,0.4326047911785676,0.5071097819021779
RKT.L,0.17511814446958832,0.2785558252428825,0.27559603165672114,0.22113711937130157,0.0676129144849293,0.4128905148846505,0.3366105223477284,0.259129432948808,0.2580525258352834,0.2080103036765597,0.11389757828025635,0.17383032927430314,0.15746457436811956,0.3182192020839016,0.3882032701701756,0.24051228048812975,0.2721024320194566,0.3133773403677232,0.32008220178734487,0.3041530265696007,0.1856992276475398,0.03870846480868313,0.4465286073800368,0.054359962125863144,0.13723848765586097,0.05908588632024191,0.34115298013199263,0.3411362416436004,0.015695857598281317,0.2342598685555364,0.5568633817134171,0.3681883874252983,0.21850551616230474,0.2753917333757989,0.12429034603212553,0.11332483619157425,0.13749684134970025,0.26318042206304265,0.25606817903402923,0.20295520594280858,0.38478374758510103,0.17415888095085086,0.2722533939421324,0.24424836376613693,0.05864148010311175,0.296700636020401,0.25480974520893107,0.2450535849393257,0.14026993258401582,0.09350704062371368,0.20957225466345142,0.2609833338043997,0.14702695268909857,0.2604070210078173,0.242839877400458,0.15329910176932895,0.2641697502259423,0.29064836678514566,0.14359122615340472,0.12226302166684003,0.280386017643183,1.0,0.3495477126819447,0.2048452688323546,0.1580163059310076,0.243415565171008,0.2908131843007952,0.23845324940303186,0.35160557703469714,0.29831611434813754,0.31718822800708635,0.18318396707460222,0.31940076596476846,0.27061949337846014,0.30779785851629055,0.13475703287866012,0.296226570219867,0.1561883824592037,0.37674601726052814,0.2584700159069636,0.11798167608897608,0.3862306309058587,0.4635612045858551,0.3934199164076255,0.15599131854216886,0.17763242150345923,0.29036626691871303,0.21927976450175074,0.26531436152982346,0.2995807573838001
REL.L,0.29691704258983703,0.3081907757187227,0.3963310492320148,0.2906767679685647,0.1628408397906849,0.366971182425543,0.38814456051876206,0.4060702108585433,0.36166628315024396,0.34794574212877144,0.13875877556748353,0.23217535608463682,0.23228389054748774,0.4008202701248832,0.3154261997277007,0.31677815887925315,0.3889908274792428,0.39812026834171677,0.3497411525924007,0.3944326557611964,0.2580219885805019,0.05861344040606797,0.4064612003600487,0.1278496251745445,0.2812219266116824,0.034169276740585064,0.4538422570820188,0.4565132862969144,0.04670084603248492,0.2615906424247068,0.6540158958245027,0.3798245617817774,0.28067701741590423,0.33826386758787463,0.24225633270972768,0.15949993748343685,0.2363644630403336,0.3951630748274542,0.37403236611854185,0.32863367143573863,0.29902544717440277,0.3024353608456772,0.4200485211321416,0.3421382982306151,0.1004920486133268,0.40048129108000957,0.3324998070194493,0.36830721948561934,0.29366840360721674,0.07667472732284179,0.290860174710781,0.3232236560101773,0.16302545582905836,0.35198730604345435,0.1978036145037346,0.26676883565585824,0.36261355152536695,0.5867346727068516,0.25382283908843073,0.10715572066094649,0.4043401283949516,0.3495477126819447,1.0,0.2931298059834939,0.2557071704093676,0.3682285162639423,0.4276473075951576,0.421767798590165,0.39455840007582543,0.41740577416599794,0.4651420999237082,0.24775486051069712,0.3338824912167492,0.29712988710989974,0.30056133405553404,0.23472806076103298,0.4051996232364089,0.2352357034603213,0.3160941331832018,0.38898861275641894,0.21246371542548545,0.37650628239108286,0.3840471042981675,0.3401917897245572,0.16788633298759126,0.2568373576590214,0.41768374856018536,0.3380734934282773,0.3579090326875909,0.546862613477587
RTO.L,0.28902116434367076,0.2613015896724068,0.35808892392964775,0.30424009024966997,0.18429835809717252,0.30178581553449424,0.2585509922847996,0.3534417265561334,0.22567911764926285,0.35335552495660855,0.2678019758603491,0.24620561946268274,0.26178225742102207,0.31155842461419925,0.2473977760454087,0.342931946079759,0.2902980743441054,0.3299417507707452,0.25497584586667377,0.33454932012337596,0.27798942634181545,0.06345225190813766,0.31826474262528953,0.16366979474631238,0.2223323019615752,0.04888594857397758,0.3514964694006043,0.3682523898582355,0.02774804484827203,0.2929934922449108,0.5504576192445263,0.23579914826819728,0.28229708574474327,0.263790004001635,0.16402999701889232,0.17224860764297373,0.26548086920107766,0.3619632603838084,0.32516859877585674,0.31359760235811196,0.19895047728057708,0.2742220693378634,0.3373590502286228,0.3022775856010616,0.1194004034954026,0.35158296215098767,0.3353092956395735,0.32834281523807,0.2864698329635024,0.04355482987199739,0.29861327666085474,0.2894715548953391,0.1465723559121161,0.3240435188738827,0.17531681811161315,0.3057780082677249,0.3336526552735321,0.3038117789916455,0.3047141478424509,0.1368940913316716,0.35680766479115444,0.2048452688323546,0.2931298059834939,1.0,0.2801213816866033,0.3408644412650689,0.32499371494991497,0.26496585572264664,0.2709686950862188,0.3780970349235801,0.3979739756171479,0.27986838171343636,0.23404430079091498,0.2367802663893024,0.2592775573414448,0.24339131758086702,0.3106818423083612,0.22764579408713162,0.269822305289257,0.37061824025570217,0.28102171636943424,0.28413867433090406,0.26316022258542265,0.2974871933221985,0.2562368449588077,0.29380062304184157,0.28702911563456074,0.32713010209586046,0.30265313872674376,0.35774484705189513
RMV.L,0.23619146409228073,0.28779494482542967,0.3174534495444828,0.28299009212318754,0.25275735886852113,0.26608999615108486,0.15456529516509673,0.28998957127630526,0.17482579202024298,0.2638051639443199,0.2891314982541901,0.21738108571891196,0.3181810074015033,0.22354210368417543,0.1985804007709992,0.3083341601494327,0.20462378458904718,0.2709345411904502,0.19820329478219403,0.2353246853663409,0.2557363735385465,0.2688572326221806,0.27156070227151774,0.11052201194386366,0.28275335982737665,0.0795690839034096,0.3211570287979146,0.30585758717123745,0.05712567553747085,0.23740793787333545,0.4888830208891251,0.17901400586096128,0.2683907173309234,0.26671280475902054,0.1026463892206429,0.17620266469675688,0.20916139249740748,0.28656101165316267,0.3575257703417576,0.32949298028653146,0.16936695310472916,0.3814638349817766,0.30608176612747734,0.2759165661363666,0.13702216656106642,0.3190203651861632,0.2937748356796822,0.25431043379770213,0.29669777068528225,0.10267192990437438,0.312096175824241,0.2863926902800727,0.24585061596042723,0.30041942818850065,0.23566828339557472,0.17926859433117007,0.33923547398014287,0.28937218274575516,0.32457698887595376,0.03806246515494256,0.29654396525560567,0.1580163059310076,0.2557071704093676,0.2801213816866033,1.0,0.27493979872976043,0.299307762310524,0.2872032997455091,0.22227909883869534,0.3290331823525865,0.3123199408259302,0.2468197269112508,0.20365749776668343,0.2334879152434459,0.20553137548448872,0.3658359698680923,0.24042086323021233,0.36335174804133136,0.20179934510961972,0.3292269317928414,0.25808343882333756,0.22696033726452378,0.19162656526773622,0.23215113057645376,0.188416939325281,0.2931356885943308,0.21301623960589766,0.33427165781793994,0.3338048615977691,0.3723092191928408
RIO.L,0.36627701138110286,0.32060159760712764,0.7637447089014645,0.7159743370606991,0.24217920950630847,0.3010053264126136,0.27850005502577707,0.43074985064237165,0.3231741138050813,0.3911402330658723,0.21941851088893088,0.2629157748429567,0.2414510676144599,0.48156674202724353,0.249522725433776,0.3611804442045633,0.3276080662656479,0.3738149215713321,0.3018385748635575,0.3581430033743354,0.3622703763361179,0.08917953068786535,0.3607834686726599,0.14520253218123583,0.2464905751526186,0.07913303940085015,0.39753887204016797,0.520308570670529,0.029783683071104912,0.5290379001552064,0.7245826486475834,0.2612040846966009,0.3700215270417449,0.34891717525193433,0.2158555595896529,0.20689738334000998,0.2638475986296484,0.45274191955805154,0.4003080383687048,0.4242641020266046,0.2796216312836042,0.3251784068662858,0.3836844495509218,0.37039146557664254,0.11412387200998772,0.3999157854964323,0.3960410024923431,0.4253060007580855,0.310063484664743,0.10660666699455672,0.35736123858793795,0.30068067773295704,0.14659354972013172,0.3998137260654723,0.19596974470990028,0.31573113850911594,0.39472902596384374,0.3787205648986438,0.3496005070874359,0.238056154871798,0.48690933167185574,0.243415565171008,0.3682285162639423,0.3408644412650689,0.27493979872976043,1.0,0.4408578892903747,0.37222264524132265,0.3245582808629758,0.46387711495967054,0.5364955586453142,0.32425675868115184,0.2265760146200917,0.40788444279905717,0.3106313735535704,0.2687552503868253,0.40852219483668184,0.30343905928810894,0.3217677248811605,0.46019268276487457,0.3430317585581345,0.27956060840886293,0.32462693016460065,0.31098067904306476,0.22596954111784107,0.2767947791010507,0.32859539813013594,0.500014495399802,0.3836194218259425,0.4639444845852726
RR.L,0.3834770948407081,0.3790057506599171,0.4988781023743242,0.39684248053878957,0.21380024927339455,0.3744252831039739,0.3382023914798736,0.47126306943895246,0.5160634722173522,0.41131647321434955,0.21417641415036642,0.28883987291172414,0.289743065371325,0.3788596016087842,0.2479730800380595,0.3997638644684559,0.3903992783837728,0.4020197874038885,0.306239893121664,0.4168666457194704,0.3290015934325262,0.06552893813111714,0.39808773912322276,0.15902687665892606,0.32535210665221537,0.09177559020141343,0.5117257537315995,0.48815136656965835,0.016385281506979286,0.38001638509807417,0.6133680877563105,0.3079618548545958,0.3439973627531759,0.3633045730042291,0.2641516758884985,0.2223806486113259,0.2852733179882102,0.48557558541826884,0.46057772001358904,0.411333067402973,0.25312051872340374,0.32963528608552706,0.5367366182562169,0.36628476772587265,0.12996470320971298,0.42131578673124626,0.40160932072351174,0.43771576308259297,0.36416114153907503,0.09838322641633032,0.3509856974731756,0.3416927240141592,0.1790449733893822,0.4280896066519563,0.20761879469269762,0.32698914483327923,0.4022643950805879,0.49189725877563073,0.32522311891533034,0.11852456937649859,0.505279895726067,0.2908131843007952,0.4276473075951576,0.32499371494991497,0.299307762310524,0.4408578892903747,1.0,0.43925563128047923,0.3851407047923562,0.49797945478673195,0.5335760414976793,0.32162023519069416,0.26955536998725055,0.3034114063097621,0.2754738451675405,0.23859908919926354,0.4684667773136422,0.2959648445652511,0.28739632967580947,0.47597999682952147,0.2648274408936668,0.34070202059651683,0.35424767988006634,0.3404055753399922,0.23576996448703502,0.3209300665284418,0.4374175763503346,0.4265381170412555,0.41969013666659866,0.526236814012111
SGE.L,0.30501373909258883,0.3653507849024451,0.3941036352058209,0.3015069409910861,0.10616173148284742,0.33396231799348414,0.28942570707983917,0.4122048827664528,0.3083168307950135,0.3295915268247741,0.16747888861171903,0.20444635578450093,0.24372724198428242,0.35738066405675306,0.19552986232502095,0.3007581241209391,0.34831245279059225,0.3761555554839063,0.28836785982088026,0.373642491728877,0.2671532595346137,0.054283712722828316,0.3028560184308137,0.11566646954328536,0.2664850785118865,0.05862014251147314,0.44951877527125006,0.41354434600301004,0.023026417691998393,0.3111198919962629,0.6497849902595022,0.30024904893738774,0.28342905450204,0.36982808471934236,0.22210997411122405,0.14397228052760638,0.23506050589389868,0.40179472634577157,0.37112739910789516,0.3430202598479597,0.2224345680329267,0.25758623621970855,0.43959241478088085,0.3152108016751108,0.10324976656408393,0.3964482870359498,0.30948038371779796,0.3617567740860591,0.29503259658597697,0.1470009725263601,0.28168991296696316,0.3512404427138091,0.1532951366204306,0.3898046187359829,0.1593512975189395,0.24104033813553538,0.3729371823217811,0.49623338889772634,0.26810796057246516,0.1544342035443025,0.4078113600628533,0.23845324940303186,0.421767798590165,0.26496585572264664,0.2872032997455091,0.37222264524132265,0.43925563128047923,1.0,0.319031616832523,0.4471428620096198,0.4602825949952456,0.2332631007586465,0.2170145782755517,0.2437283347556369,0.2593604517011066,0.23675759987981593,0.36789126621147794,0.24420559069246994,0.25427589913082366,0.38163450614002986,0.22187647014504996,0.31707015169739095,0.31649990384503635,0.2709270334608187,0.17216358616430644,0.25140820084193843,0.4444770094633977,0.31385860300514623,0.29711005786173694,0.5215919961319078
SBRY.L,0.29107994993318276,0.28614258242072754,0.329707017154057,0.26545189741268715,0.1103209509851215,0.4156835690773255,0.32373670654969267,0.36552841987569673,0.2709431900702649,0.3285738944005178,0.163225018372614,0.23371445679746844,0.2470639326379901,0.3405786354010904,0.32262843278746794,0.3491056824869042,0.35912421378828707,0.34844779551681104,0.3500174106394869,0.32857002286497017,0.24615401842787807,0.05847237487991466,0.41092229539437036,0.12081046544783332,0.24467760877503883,0.03646462864251139,0.4491536885853388,0.3607325589591277,0.029243533856041507,0.22499252756292046,0.653803132962561,0.3366826320854933,0.25440549908827476,0.3198286810287766,0.22500160848353012,0.13793583777686924,0.2245657299918551,0.35092836987962045,0.3602717247108428,0.2795275989147694,0.33093399781048355,0.19840673086299995,0.39011455791032557,0.28163490180837586,0.12985118380933172,0.423632211705586,0.34825943917853547,0.34647211182629983,0.2850989043183944,0.05513454987735155,0.30388535044366133,0.40429488045960876,0.09075543053154095,0.3244562569696439,0.2230935099247781,0.2503640528487598,0.3972435341923051,0.36272842471261474,0.2848078607547442,0.16971420462442635,0.4029193025423131,0.35160557703469714,0.39455840007582543,0.2709686950862188,0.22227909883869534,0.3245582808629758,0.3851407047923562,0.319031616832523,1.0,0.3949735489006093,0.40468212803443077,0.24442375982674555,0.27045386960985157,0.23355150015706852,0.30493660034594544,0.21329404455611206,0.33874414467437136,0.19279112249042965,0.32266291209169606,0.3490394570039762,0.23031545254324615,0.518504043498237,0.3756550567210837,0.35733943433929133,0.17195625118879013,0.2743969577808985,0.34738064151917863,0.2676870349873376,0.34117289486154917,0.3913491092959837
SDR.L,0.4158299345589463,0.3837765246086546,0.5239169886204184,0.4151111469001859,0.19798922397939625,0.3856321467522563,0.36275477063645695,0.5172835559859686,0.3599554918055929,0.47379951910451445,0.2773577966648379,0.3082068089147592,0.30124117385580024,0.4401410828336427,0.29609838477092004,0.44585885432799416,0.4198280766664922,0.41642860712722624,0.3485432995907222,0.4477109710116836,0.33544801450490647,0.0702344966557712,0.3979139477210428,0.1228288515446859,0.322375519126013,0.11683448031417377,0.5025677171279986,0.5382945233042947,0.010382987521692881,0.3470240302865215,0.5424515519929167,0.35687242727718116,0.33828829715544995,0.372023764172358,0.25740259892210043,0.22153108430707869,0.2795039462526761,0.5438560219706567,0.46506320762067466,0.406425640301568,0.2804948253875698,0.3598796273353789,0.49193599036761443,0.3544478602420449,0.10927818985990048,0.45723241555146643,0.4457522318168816,0.48932225467426715,0.39482972117371995,0.11668224547727146,0.4194263570472283,0.36634832127742145,0.16978893229233608,0.40509444179611426,0.22912367673416179,0.39148266578207674,0.41780340573355984,0.47622092292519175,0.362933926959363,0.16017572420008294,0.5217045266772473,0.29831611434813754,0.41740577416599794,0.3780970349235801,0.3290331823525865,0.46387711495967054,0.49797945478673195,0.4471428620096198,0.3949735489006093,1.0,0.5563313329326139,0.35036877537262273,0.2938283124547128,0.33405408904394923,0.3353547598417674,0.2953475478495005,0.3943984895044148,0.3125254579167942,0.36542853751120496,0.5593061355581016,0.29943361328338214,0.3633208311877529,0.3773976652021193,0.3710608549248932,0.2727319621672199,0.33542090641862254,0.46336367521026983,0.40843055371881865,0.4203752874646478,0.5160316011825807
SMT.L,0.45175157076955935,0.3429278233907631,0.6074086264944385,0.4966447346279531,0.24451261859023837,0.3897081519365087,0.40302975760553006,0.5531110523071707,0.3838343921018155,0.5036021568512492,0.24420184230083183,0.302821770229751,0.33234894032008905,0.5147303946218421,0.31705449726627655,0.485071806094655,0.41625606682752725,0.46011171697262154,0.35911625255731616,0.4454690613011099,0.4052725820611653,0.07958785189945274,0.4307969113841235,0.1799035388106327,0.3254330809381523,0.08170928596216194,0.48411434412840604,0.5920487538560797,0.03307329710770081,0.41371584932855365,0.7012856848031805,0.35888557765280976,0.4053399967722388,0.42301213639150526,0.2704070463709902,0.2321497977186791,0.30983433733801025,0.5925786951869427,0.5102038560576598,0.49589660633827165,0.3034295246132161,0.39386672019287294,0.4883675008470747,0.45694738975056476,0.1164339752131689,0.4737044631132207,0.48980925119157687,0.5067081387271707,0.422197066467279,0.10769256382684868,0.438242044391882,0.394761027075327,0.21150339822678974,0.49110828587114563,0.22381796488579234,0.40752080422382164,0.4439257891393365,0.4821666407330876,0.3818962084168213,0.25078028126802265,0.5510605810489031,0.31718822800708635,0.4651420999237082,0.3979739756171479,0.3123199408259302,0.5364955586453142,0.5335760414976793,0.4602825949952456,0.40468212803443077,0.5563313329326139,1.0,0.4343827325876955,0.324864687321504,0.4220675478334476,0.3520019351946237,0.3382949504409836,0.4473722206438882,0.37395543041181245,0.38577014622760397,0.5742819516955765,0.3290298308109872,0.38567199671572416,0.40217238510351483,0.4046890481929772,0.36537954240796866,0.3782532617156021,0.44165322488015774,0.5383310367570722,0.44527473518021576,0.5773473322162519
SGRO.L,0.32501871913748615,0.27227471353791877,0.3860076877159119,0.3416669021185614,0.1978194379107768,0.25615646121136904,0.19939012662679037,0.3987083964420458,0.2129137260712757,0.38820056840785794,0.2804986610818033,0.2714789146782175,0.32852280808816353,0.2372431761769297,0.20034888921330676,0.6352838589387068,0.26016470417400067,0.3088418500205391,0.23776510772246764,0.2455851804338726,0.31076662516087217,0.07820137092067296,0.24250338831978166,0.18236158867777863,0.26123293678645637,0.06143415952345669,0.3281074436417556,0.3492909157606435,0.01970022492809193,0.25878542065445487,0.5541631425536395,0.19079766112061997,0.2896159292030169,0.2696933411275247,0.18373315629348702,0.16648619398943337,0.25586403814558817,0.43441013430097314,0.3934676753547266,0.34189590354981375,0.18057692555906138,0.2828752718913787,0.38903346284170026,0.3158720349930456,0.07768567490119083,0.36781251694599654,0.6664830792427944,0.39848298834598384,0.3514912559163181,0.20396974687539918,0.31172170333125043,0.30445508529411247,0.1848334833126118,0.4117436802491254,0.12253947543517621,0.3511573511461051,0.3580764257057405,0.28064906878460605,0.3761979101218575,0.23844920201130324,0.38282126400790606,0.18318396707460222,0.24775486051069712,0.27986838171343636,0.2468197269112508,0.32425675868115184,0.32162023519069416,0.2332631007586465,0.24442375982674555,0.35036877537262273,0.4343827325876955,1.0,0.2180702476255785,0.2185438869225022,0.18302032201251398,0.2732195964376549,0.2821685783822714,0.2554057203932781,0.2271302150051472,0.43635860060862375,0.3303479015429425,0.23148559703926677,0.21356547863411135,0.2586276963128017,0.41903211951238273,0.4103402246323497,0.21200054513796635,0.38335641205540116,0.40703816324665126,0.3298752638762889
SVT.L,0.17392593086661406,0.22534325841271297,0.2763574555322829,0.2099115631244289,0.064208556435977,0.32633440087821264,0.30042148722947865,0.26707473257363634,0.23736276619281868,0.22530213783335962,0.10904371901400202,0.20216638797629935,0.18423378421491754,0.3104529860136718,0.3052475402172428,0.28358510967360806,0.272351407256817,0.2947232172869583,0.3785860321354472,0.26219634372332584,0.1650377274765585,0.0365234799484629,0.34355439392782616,0.11718539165279208,0.14240697948420727,0.023669331434307012,0.3804864464079478,0.3220290635605855,0.005118098275622941,0.1982287892706011,0.5522789310122467,0.2797388207369171,0.17161690396637747,0.26881556722756134,0.18218408156199647,0.10602083389446856,0.13031467291753987,0.2740479518644371,0.2512566915349019,0.1679471294020212,0.29579497479159045,0.16645903058913572,0.2689750729156487,0.18398557092559467,0.04333478564457608,0.2515604720579656,0.26977376170207995,0.22661502418844434,0.15306527850141546,0.0687827091262725,0.2186956442431612,0.20202499093218784,0.08865709609082985,0.2991526198480487,0.29398474673322633,0.14984116826888352,0.24995292125206708,0.25342447064481494,0.13979772365828314,0.12273578021978014,0.25773195614555666,0.31940076596476846,0.3338824912167492,0.23404430079091498,0.20365749776668343,0.2265760146200917,0.26955536998725055,0.2170145782755517,0.27045386960985157,0.2938283124547128,0.324864687321504,0.2180702476255785,1.0,0.23199416240057014,0.2520493206526494,0.15191691172731075,0.3219806061277593,0.18227755974951454,0.4780494489704407,0.2662707817866165,0.09609485654620796,0.312009291687282,0.3248417166391342,0.5808372560719115,0.1599193295250714,0.1686116391483083,0.29168739172122105,0.21415583266884639,0.27824509129468694,0.28040373079399805
SHEL.L,0.23179100533967958,0.25933363392403086,0.42350118736251796,0.3896074072663404,0.1255419293863174,0.2714781953827354,0.2615138467327438,0.3069775434863975,0.2659700619846098,0.2886472038298548,0.13150069756693883,0.23795460043260866,0.1627616657439328,0.5138344493979713,0.28107385884589664,0.2626487931086696,0.26894637539800476,0.2913534010323525,0.26125066249390816,0.2788572175761458,0.2558343845687415,0.06569739926010112,0.3269523226125855,0.11249558710252053,0.11347110442464642,0.04908630418259677,0.45339756976117684,0.39722198990929525,0.05469605763660109,0.44913769987767993,0.71410191563635,0.25255268872632886,0.23947961663242004,0.40882441746788106,0.21831522606651632,0.1379177995733902,0.16272109864864875,0.34747831550046215,0.28529614893302147,0.24251305031862122,0.25410104371772835,0.2281591199128395,0.24574874055352577,0.2716538495314059,0.04620642398606463,0.2691223476125187,0.2628965195452637,0.2637851421772457,0.21757778502000255,0.11806435820339545,0.2605636772756596,0.20396198547648633,0.1116743905344974,0.41762086424241024,0.20430184273296884,0.20547357002378314,0.2608082177022198,0.2658598802835627,0.17445127269728608,0.2062223487808706,0.3324041158377364,0.27061949337846014,0.29712988710989974,0.2367802663893024,0.2334879152434459,0.40788444279905717,0.3034114063097621,0.2437283347556369,0.23355150015706852,0.33405408904394923,0.4220675478334476,0.2185438869225022,0.23199416240057014,1.0,0.25579597387895914,0.1826050714408215,0.3058517092743278,0.21286681275770947,0.32929337674096804,0.3405315377486019,0.13662758795457727,0.2729445723031517,0.31341518524268697,0.31627943649037843,0.17780613971341674,0.16455606444160809,0.28073349221088434,0.31704247967197324,0.30206767878229984,0.3046861167325434
